Depth (m),Temperature (°C)
4861.037,61.001
4861.291,60.838
4861.545,60.741
4861.799,60.829
4862.054,60.800
4862.308,60.823
4862.562,60.891
4862.816,60.836
4863.070,60.912
4863.325,60.764
4863.579,60.753
4863.833,60.880
4864.087,60.923
4864.341,60.837
4864.596,60.674
4864.850,60.627
4865.104,61.027
4865.358,61.303
4865.612,61.106
4865.867,60.874
4866.121,60.970
4866.375,60.790
4866.629,60.733
4866.883,60.783
4867.138,60.770
4867.392,60.873
4867.646,61.068
4867.900,60.881
4868.154,60.910
4868.409,60.967
4868.663,60.791
4868.917,60.732
4869.171,60.880
4869.425,61.042
4869.680,61.005
4869.934,60.944
4870.188,61.052
4870.442,61.272
4870.696,61.044
4870.951,60.728
4871.205,60.700
4871.459,60.815
4871.713,60.867
4871.967,60.921
4872.222,60.833
4872.476,60.856
4872.730,60.848
4872.984,60.841
4873.238,60.788
4873.493,60.906
4873.747,60.858
4874.001,60.849
4874.255,61.000
4874.509,60.841
4874.764,60.645
4875.018,60.756
4875.272,60.986
4875.526,61.097
4875.780,60.968
4876.035,60.724
4876.289,60.596
4876.543,60.680
4876.797,60.813
4877.051,60.804
4877.306,60.839
4877.560,61.055
4877.814,61.145
4878.068,61.113
4878.322,60.896
4878.577,61.081
4878.831,61.161
4879.085,60.849
4879.339,60.901
4879.593,61.170
4879.848,61.210
4880.102,60.902
4880.356,60.817
4880.610,60.639
4880.864,60.723
4881.119,60.965
4881.373,61.000
4881.627,60.854
4881.881,60.860
4882.135,60.899
4882.389,61.026
4882.644,61.006
4882.898,61.072
4883.152,61.070
4883.406,60.760
4883.660,60.543
4883.915,60.650
4884.169,60.695
4884.423,60.868
4884.677,60.715
4884.931,60.681
4885.186,60.737
4885.440,60.966
4885.694,60.892
4885.948,60.664
4886.202,60.627
4886.457,60.843
4886.711,60.723
4886.965,60.501
4887.219,60.666
4887.473,60.957
4887.728,60.904
4887.982,60.861
4888.236,60.805
4888.490,60.750
4888.744,60.679
4888.999,60.879
4889.253,60.947
4889.507,60.965
4889.761,60.985
4890.015,60.896
4890.270,60.900
4890.524,60.860
4890.778,60.798
4891.032,61.053
4891.286,61.091
4891.541,60.908
4891.795,60.826
4892.049,61.063
4892.303,61.261
4892.557,60.976
4892.812,60.827
4893.066,60.824
4893.320,60.834
4893.574,60.779
4893.828,60.651
4894.083,60.813
4894.337,61.224
4894.591,61.191
4894.845,60.870
4895.099,60.830
4895.354,60.686
4895.608,60.591
4895.862,60.698
4896.116,60.989
4896.370,61.149
4896.625,61.244
4896.879,61.066
4897.133,60.960
4897.387,60.927
4897.641,60.885
4897.896,60.822
4898.150,60.811
4898.404,60.757
4898.658,60.889
4898.912,61.008
4899.167,60.876
4899.421,60.964
4899.675,60.897
4899.929,60.816
4900.183,60.828
4900.438,60.967
4900.692,61.119
4900.946,61.154
4901.200,61.203
4901.454,61.142
4901.709,61.224
4901.963,61.202
4902.217,60.820
4902.471,60.654
4902.725,60.953
4902.980,61.063
4903.234,61.118
4903.488,60.955
4903.742,60.603
4903.996,60.678
4904.251,60.940
4904.505,60.849
4904.759,60.658
4905.013,60.838
4905.267,60.767
4905.522,60.820
4905.776,61.268
4906.030,61.210
4906.284,60.942
4906.538,60.796
4906.793,60.780
4907.047,60.933
4907.301,60.973
4907.555,60.709
4907.809,60.607
4908.064,60.804
4908.318,60.951
4908.572,60.997
4908.826,60.792
4909.080,60.738
4909.335,60.789
4909.589,60.909
4909.843,61.269
4910.097,61.113
4910.351,60.612
4910.606,60.495
4910.860,60.716
4911.114,61.106
4911.368,61.486
4911.622,61.225
4911.877,60.811
4912.131,60.819
4912.385,61.009
4912.639,61.046
4912.893,61.038
4913.148,60.922
4913.402,60.916
4913.656,60.919
4913.910,60.848
4914.164,60.764
4914.419,60.744
4914.673,60.731
4914.927,60.767
4915.181,60.827
4915.435,60.930
4915.690,60.875
4915.944,60.922
4916.198,61.017
4916.452,60.977
4916.706,60.959
4916.961,61.114
4917.215,60.856
4917.469,60.763
4917.723,60.797
4917.977,60.668
4918.232,60.689
4918.486,60.692
4918.740,60.760
4918.994,60.874
4919.248,60.725
4919.503,60.770
4919.757,61.110
4920.011,61.077
4920.265,61.021
4920.519,61.169
4920.774,60.908
4921.028,60.449
4921.282,60.467
4921.536,60.511
4921.790,60.711
4922.045,60.936
4922.299,61.027
4922.553,60.978
4922.807,60.898
4923.061,60.814
4923.316,60.819
4923.570,61.078
4923.824,61.171
4924.078,61.076
4924.332,60.738
4924.587,60.657
4924.841,60.827
4925.095,60.826
4925.349,60.696
4925.603,60.744
4925.858,60.730
4926.112,60.746
4926.366,60.709
4926.620,60.920
4926.874,61.076
4927.129,60.953
4927.383,60.757
4927.637,60.862
4927.891,60.873
4928.145,60.822
4928.400,60.911
4928.654,60.947
4928.908,60.987
4929.162,61.053
4929.416,60.867
4929.671,60.776
4929.925,60.660
4930.179,60.567
4930.433,60.560
4930.687,60.876
4930.942,60.916
4931.196,60.729
4931.450,60.850
4931.704,60.963
4931.958,60.943
4932.213,60.896
4932.467,60.763
4932.721,60.788
4932.975,60.794
4933.229,60.951
4933.484,61.034
4933.738,60.948
4933.992,60.797
4934.246,60.661
4934.500,60.838
4934.755,61.040
4935.009,61.136
4935.263,60.932
4935.517,60.639
4935.771,60.782
4936.026,60.766
4936.280,60.673
4936.534,60.741
4936.788,60.844
4937.042,60.770
4937.297,60.931
4937.551,60.976
4937.805,60.726
4938.059,60.651
4938.313,60.906
4938.568,60.952
4938.822,61.102
4939.076,61.019
4939.330,60.828
4939.584,60.872
4939.839,61.068
4940.093,61.040
4940.347,61.027
4940.601,60.925
4940.855,60.787
4941.110,60.522
4941.364,60.653
4941.618,60.847
4941.872,60.907
4942.126,60.931
4942.381,60.737
4942.635,60.556
4942.889,60.611
4943.143,60.689
4943.397,60.929
4943.652,60.824
4943.906,60.687
4944.160,60.797
4944.414,60.747
4944.668,60.674
4944.923,60.974
4945.177,61.128
4945.431,61.104
4945.685,60.889
4945.939,60.738
4946.194,60.741
4946.448,61.129
4946.702,61.231
4946.956,60.876
4947.210,60.546
4947.465,60.499
4947.719,61.065
4947.973,61.289
4948.227,60.927
4948.481,60.696
4948.736,60.644
4948.990,60.874
4949.244,61.080
4949.498,60.875
4949.752,60.645
4950.007,60.524
4950.261,60.632
4950.515,60.958
4950.769,60.972
4951.023,60.836
4951.278,60.649
4951.532,60.647
4951.786,60.681
4952.040,60.705
4952.294,60.895
4952.548,60.791
4952.803,60.491
4953.057,60.398
4953.311,60.610
4953.565,60.967
4953.819,61.002
4954.074,60.886
4954.328,60.578
4954.582,60.519
4954.836,60.880
4955.090,60.695
4955.345,60.300
4955.599,60.615
4955.853,60.982
4956.107,61.101
4956.361,61.065
4956.616,61.171
4956.870,61.224
4957.124,61.005
4957.378,60.775
4957.632,60.849
4957.887,61.026
4958.141,61.190
4958.395,61.043
4958.649,60.970
4958.903,61.026
4959.158,60.989
4959.412,60.880
4959.666,60.859
4959.920,60.854
4960.174,60.837
4960.429,60.887
4960.683,60.980
4960.937,60.979
4961.191,61.069
4961.445,60.968
4961.700,60.837
4961.954,60.767
4962.208,60.927
4962.462,61.178
4962.716,61.146
4962.971,60.824
4963.225,60.626
4963.479,60.808
4963.733,60.833
4963.987,60.757
4964.242,61.022
4964.496,60.971
4964.750,60.800
4965.004,60.914
4965.258,60.912
4965.513,60.906
4965.767,60.982
4966.021,60.890
4966.275,60.944
4966.529,61.032
4966.784,60.899
4967.038,60.794
4967.292,60.979
4967.546,60.978
4967.800,60.976
4968.055,61.055
4968.309,60.938
4968.563,60.898
4968.817,60.853
4969.071,60.653
4969.326,60.853
4969.580,60.938
4969.834,60.993
4970.088,60.830
4970.342,60.669
4970.597,60.812
4970.851,60.842
4971.105,60.647
4971.359,60.650
4971.613,60.880
4971.868,60.869
4972.122,61.001
4972.376,61.268
4972.630,61.184
4972.884,61.049
4973.139,61.068
4973.393,61.049
4973.647,60.991
4973.901,60.941
4974.155,61.044
4974.410,61.179
4974.664,61.079
4974.918,61.009
4975.172,61.136
4975.426,61.067
4975.681,60.909
4975.935,60.852
4976.189,60.809
4976.443,60.933
4976.697,60.980
4976.952,60.664
4977.206,60.543
4977.460,60.767
4977.714,61.152
4977.968,61.237
4978.223,61.175
4978.477,61.360
4978.731,61.359
4978.985,61.223
4979.239,61.287
4979.494,61.222
4979.748,60.986
4980.002,61.054
4980.256,61.024
4980.510,60.963
4980.765,60.950
4981.019,60.993
4981.273,61.022
4981.527,60.798
4981.781,60.852
4982.036,60.976
4982.290,61.028
4982.544,61.007
4982.798,60.806
4983.052,60.922
4983.307,61.161
4983.561,61.214
4983.815,60.927
4984.069,60.782
4984.323,60.863
4984.578,60.938
4984.832,60.891
4985.086,60.871
4985.340,60.825
4985.594,60.991
4985.849,61.197
4986.103,61.188
4986.357,61.014
4986.611,61.076
4986.865,61.291
4987.120,61.184
4987.374,60.914
4987.628,60.831
4987.882,61.057
4988.136,61.429
4988.391,61.349
4988.645,61.060
4988.899,60.921
4989.153,61.062
4989.407,61.302
4989.662,61.349
4989.916,61.277
4990.170,60.887
4990.424,60.567
4990.678,60.851
4990.933,61.047
4991.187,61.044
4991.441,60.800
4991.695,60.875
4991.949,61.004
4992.204,61.240
4992.458,61.186
4992.712,60.964
4992.966,60.807
4993.220,60.959
4993.475,61.062
4993.729,60.881
4993.983,60.751
4994.237,61.066
4994.491,61.174
4994.746,61.195
4995.000,61.271
4995.254,61.163
4995.508,61.135
4995.762,61.212
4996.017,61.221
4996.271,60.907
4996.525,60.705
4996.779,60.831
4997.033,61.013
4997.288,61.124
4997.542,60.971
4997.796,61.008
4998.050,60.991
4998.304,60.907
4998.559,60.787
4998.813,60.734
4999.067,60.971
4999.321,61.092
4999.575,61.031
4999.830,61.384
5000.084,61.065
5000.338,60.882
5000.592,61.373
5000.846,61.597
5001.101,61.390
5001.355,61.181
5001.609,61.229
5001.863,61.224
5002.117,60.797
5002.372,60.807
5002.626,61.036
5002.880,61.057
5003.134,60.845
5003.388,60.836
5003.643,60.984
5003.897,61.222
5004.151,60.912
5004.405,60.463
5004.659,60.673
5004.914,60.879
5005.168,60.880
5005.422,60.961
5005.676,61.032
5005.930,61.177
5006.185,61.095
5006.439,60.773
5006.693,60.796
5006.947,61.079
5007.201,61.026
5007.456,60.935
5007.710,61.069
5007.964,61.203
5008.218,61.030
5008.472,60.791
5008.727,60.812
5008.981,60.904
5009.235,61.030
5009.489,61.067
5009.743,61.071
5009.998,61.180
5010.252,61.179
5010.506,61.121
5010.760,60.991
5011.014,61.042
5011.269,61.144
5011.523,61.174
5011.777,60.819
5012.031,60.725
5012.285,60.891
5012.540,61.116
5012.794,61.164
5013.048,61.229
5013.302,61.220
5013.556,60.973
5013.811,60.829
5014.065,60.792
5014.319,60.675
5014.573,60.880
5014.827,61.203
5015.082,61.214
5015.336,60.977
5015.590,60.989
5015.844,60.880
5016.098,60.834
5016.353,60.751
5016.607,60.833
5016.861,61.043
5017.115,61.055
5017.369,60.838
5017.624,60.731
5017.878,60.773
5018.132,61.006
5018.386,61.241
5018.640,60.907
5018.895,60.679
5019.149,60.981
5019.403,61.352
5019.657,61.593
5019.911,61.535
5020.166,61.252
5020.420,61.037
5020.674,61.259
5020.928,61.268
5021.182,61.202
5021.437,61.102
5021.691,61.175
5021.945,61.087
5022.199,61.045
5022.453,60.893
5022.707,60.702
5022.962,60.706
5023.216,60.801
5023.470,60.894
5023.724,60.970
5023.978,61.038
5024.233,61.121
5024.487,61.046
5024.741,60.956
5024.995,60.858
5025.249,61.017
5025.504,60.990
5025.758,60.878
5026.012,61.069
5026.266,61.158
5026.520,61.095
5026.775,61.211
5027.029,61.159
5027.283,61.361
5027.537,61.259
5027.791,61.046
5028.046,61.189
5028.300,61.480
5028.554,61.358
5028.808,61.016
5029.062,60.776
5029.317,60.874
5029.571,61.019
5029.825,61.038
5030.079,61.038
5030.333,61.120
5030.588,61.040
5030.842,60.992
5031.096,60.989
5031.350,60.989
5031.604,61.002
5031.859,61.141
5032.113,61.088
5032.367,60.983
5032.621,61.005
5032.875,60.935
5033.130,60.845
5033.384,60.916
5033.638,61.101
5033.892,61.344
5034.146,61.346
5034.401,61.139
5034.655,60.931
5034.909,60.964
5035.163,60.947
5035.417,60.795
5035.672,60.887
5035.926,61.209
5036.180,61.175
5036.434,61.032
5036.688,61.076
5036.943,61.067
5037.197,61.202
5037.451,61.291
5037.705,61.071
5037.959,61.124
5038.214,61.007
5038.468,60.879
5038.722,60.949
5038.976,61.343
5039.230,61.152
5039.485,60.943
5039.739,61.163
5039.993,61.401
5040.247,61.234
5040.501,61.045
5040.756,60.996
5041.010,60.976
5041.264,60.851
5041.518,60.847
5041.772,60.909
5042.027,60.963
5042.281,60.936
5042.535,61.060
5042.789,61.249
5043.043,61.190
5043.298,60.997
5043.552,61.094
5043.806,61.271
5044.060,61.377
5044.314,61.207
5044.569,60.985
5044.823,61.010
5045.077,61.203
5045.331,61.176
5045.585,61.183
5045.840,61.200
5046.094,61.295
5046.348,61.367
5046.602,61.266
5046.856,61.009
5047.111,61.045
5047.365,60.874
5047.619,60.987
5047.873,61.275
5048.127,61.102
5048.382,61.134
5048.636,61.187
5048.890,60.869
5049.144,60.925
5049.398,60.919
5049.653,60.961
5049.907,61.073
5050.161,60.983
5050.415,61.160
5050.669,61.521
5050.924,61.474
5051.178,61.192
5051.432,60.912
5051.686,61.080
5051.940,61.202
5052.195,61.170
5052.449,61.324
5052.703,61.410
5052.957,61.165
5053.211,60.933
5053.466,61.064
5053.720,61.130
5053.974,60.926
5054.228,61.150
5054.482,61.596
5054.737,61.499
5054.991,61.075
5055.245,60.679
5055.499,60.916
5055.753,61.329
5056.008,61.389
5056.262,61.417
5056.516,61.374
5056.770,61.175
5057.024,60.976
5057.279,61.022
5057.533,61.125
5057.787,61.249
5058.041,61.477
5058.295,61.352
5058.550,60.931
5058.804,61.091
5059.058,61.366
5059.312,61.388
5059.566,61.382
5059.821,61.518
5060.075,61.360
5060.329,61.107
5060.583,61.104
5060.837,61.271
5061.092,61.470
5061.346,61.581
5061.600,61.496
5061.854,61.511
5062.108,61.474
5062.363,61.430
5062.617,61.211
5062.871,61.074
5063.125,61.198
5063.379,61.063
5063.634,60.973
5063.888,61.063
5064.142,61.273
5064.396,61.073
5064.650,61.037
5064.905,61.360
5065.159,61.137
5065.413,60.821
5065.667,61.042
5065.921,61.488
5066.176,61.471
5066.430,61.338
5066.684,61.343
5066.938,61.480
5067.192,61.640
5067.447,61.618
5067.701,61.188
5067.955,60.989
5068.209,60.873
5068.463,61.061
5068.718,61.421
5068.972,61.451
5069.226,61.300
5069.480,61.461
5069.734,61.321
5069.989,61.227
5070.243,61.284
5070.497,61.512
5070.751,61.413
5071.005,61.234
5071.260,61.217
5071.514,61.348
5071.768,61.109
5072.022,60.953
5072.276,61.217
5072.531,61.331
5072.785,61.196
5073.039,61.114
5073.293,61.247
5073.547,61.161
5073.802,61.079
5074.056,61.171
5074.310,61.283
5074.564,61.408
5074.818,61.519
5075.073,61.581
5075.327,61.413
5075.581,60.998
5075.835,60.805
5076.089,61.117
5076.344,61.225
5076.598,60.960
5076.852,60.885
5077.106,61.181
5077.360,61.445
5077.615,61.599
5077.869,61.442
5078.123,61.165
5078.377,61.029
5078.631,61.154
5078.886,61.237
5079.140,61.322
5079.394,61.225
5079.648,61.035
5079.902,61.053
5080.157,61.372
5080.411,61.586
5080.665,61.461
5080.919,61.220
5081.173,61.008
5081.428,60.810
5081.682,61.208
5081.936,61.444
5082.190,61.115
5082.444,61.139
5082.699,61.431
5082.953,61.484
5083.207,61.618
5083.461,61.602
5083.715,61.668
5083.970,61.495
5084.224,61.321
5084.478,61.735
5084.732,61.551
5084.986,61.021
5085.241,60.976
5085.495,61.266
5085.749,61.475
5086.003,61.154
5086.257,61.245
5086.512,61.552
5086.766,61.544
5087.020,61.432
5087.274,61.424
5087.528,61.136
5087.783,61.256
5088.037,61.408
5088.291,61.508
5088.545,61.413
5088.799,61.300
5089.054,61.332
5089.308,61.285
5089.562,61.330
5089.816,61.442
5090.070,61.344
5090.325,61.029
5090.579,61.154
5090.833,61.628
5091.087,61.564
5091.341,61.489
5091.596,61.434
5091.850,61.175
5092.104,60.793
5092.358,60.982
5092.612,61.274
5092.866,61.253
5093.121,61.212
5093.375,61.258
5093.629,61.323
5093.883,61.482
5094.137,61.302
5094.392,61.306
5094.646,61.319
5094.900,61.296
5095.154,61.103
5095.408,60.856
5095.663,61.105
5095.917,61.396
5096.171,61.288
5096.425,61.252
5096.679,61.257
5096.934,61.413
5097.188,61.673
5097.442,61.611
5097.696,61.303
5097.950,61.106
5098.205,61.219
5098.459,61.419
5098.713,61.549
5098.967,61.395
5099.221,61.146
5099.476,61.136
5099.730,61.182
5099.984,61.440
5100.238,61.591
5100.492,61.249
5100.747,60.909
5101.001,60.934
5101.255,61.257
5101.509,61.705
5101.763,61.593
5102.018,61.469
5102.272,61.518
5102.526,61.535
5102.780,61.337
5103.034,61.223
5103.289,61.255
5103.543,61.278
5103.797,61.216
5104.051,61.148
5104.305,61.316
5104.560,61.632
5104.814,61.369
5105.068,61.069
5105.322,61.079
5105.576,61.398
5105.831,61.423
5106.085,61.219
5106.339,61.040
5106.593,61.451
5106.847,61.878
5107.102,61.628
5107.356,61.180
5107.610,61.323
5107.864,61.349
5108.118,61.414
5108.373,61.539
5108.627,61.637
5108.881,61.575
5109.135,61.182
5109.389,61.017
5109.644,61.256
5109.898,61.489
5110.152,61.660
5110.406,61.597
5110.660,61.352
5110.915,61.281
5111.169,61.187
5111.423,61.011
5111.677,61.084
5111.931,61.227
5112.186,61.282
5112.440,61.211
5112.694,61.256
5112.948,61.152
5113.202,61.111
5113.457,61.233
5113.711,61.292
5113.965,61.298
5114.219,61.317
5114.473,61.260
5114.728,61.221
5114.982,61.292
5115.236,61.327
5115.490,61.442
5115.744,61.520
5115.999,61.466
5116.253,61.290
5116.507,61.163
5116.761,61.249
5117.015,61.050
5117.270,61.077
5117.524,61.032
5117.778,60.849
5118.032,61.061
5118.286,61.366
5118.541,61.489
5118.795,61.403
5119.049,61.166
5119.303,61.109
5119.557,61.298
5119.812,61.245
5120.066,61.204
5120.320,61.233
5120.574,61.301
5120.828,61.206
5121.083,61.164
5121.337,61.073
5121.591,60.872
5121.845,61.054
5122.099,61.181
5122.354,61.169
5122.608,61.032
5122.862,61.214
5123.116,61.458
5123.370,61.410
5123.625,61.155
5123.879,60.980
5124.133,61.010
5124.387,61.386
5124.641,61.524
5124.896,60.955
5125.150,60.702
5125.404,60.947
5125.658,61.015
5125.912,60.956
5126.167,61.046
5126.421,61.406
5126.675,61.478
5126.929,61.147
5127.183,60.851
5127.438,61.034
5127.692,61.400
5127.946,61.450
5128.200,61.447
5128.454,61.423
5128.709,60.965
5128.963,60.717
5129.217,60.983
5129.471,61.270
5129.725,61.268
5129.980,61.387
5130.234,61.600
5130.488,61.508
5130.742,61.514
5130.996,61.239
5131.251,61.118
5131.505,61.473
5131.759,61.508
5132.013,61.410
5132.267,61.368
5132.522,61.316
5132.776,61.170
5133.030,61.396
5133.284,61.574
5133.538,61.268
5133.793,61.117
5134.047,61.154
5134.301,61.178
5134.555,61.079
5134.809,61.088
5135.064,61.134
5135.318,61.243
5135.572,61.108
5135.826,61.028
5136.080,61.063
5136.335,60.976
5136.589,61.064
5136.843,61.256
5137.097,61.178
5137.351,61.180
5137.606,61.259
5137.860,61.331
5138.114,61.180
5138.368,61.172
5138.622,61.101
5138.877,61.111
5139.131,61.199
5139.385,61.259
5139.639,61.210
5139.893,61.082
5140.148,60.931
5140.402,60.763
5140.656,61.114
5140.910,61.564
5141.164,61.400
5141.419,61.323
5141.673,61.334
5141.927,61.118
5142.181,61.078
5142.435,61.078
5142.690,61.232
5142.944,60.990
5143.198,61.081
5143.452,61.274
5143.706,61.063
5143.961,60.972
5144.215,61.284
5144.469,61.474
5144.723,61.335
5144.977,61.127
5145.232,60.973
5145.486,61.037
5145.740,61.007
5145.994,61.031
5146.248,61.200
5146.503,61.189
5146.757,61.045
5147.011,60.991
5147.265,60.967
5147.519,60.920
5147.774,61.120
5148.028,61.162
5148.282,61.079
5148.536,61.178
5148.790,61.245
5149.045,61.200
5149.299,61.107
5149.553,61.065
5149.807,61.317
5150.061,61.202
5150.316,61.071
5150.570,61.003
5150.824,60.905
5151.078,61.082
5151.332,61.111
5151.587,61.105
5151.841,61.104
5152.095,61.071
5152.349,61.071
5152.603,61.006
5152.858,61.333
5153.112,61.437
5153.366,61.295
5153.620,61.150
5153.874,60.853
5154.129,60.699
5154.383,60.809
5154.637,61.062
5154.891,61.072
5155.145,61.012
5155.400,60.875
5155.654,61.087
5155.908,61.306
5156.162,61.343
5156.416,61.318
5156.671,61.290
5156.925,61.107
5157.179,60.875
5157.433,60.994
5157.687,61.004
5157.942,61.066
5158.196,61.042
5158.450,60.971
5158.704,60.752
5158.958,60.713
5159.213,61.121
5159.467,61.395
5159.721,61.441
5159.975,61.268
5160.229,61.038
5160.484,60.681
5160.738,60.694
5160.992,61.025
5161.246,61.086
5161.500,61.010
5161.755,61.235
5162.009,61.596
5162.263,61.686
5162.517,61.510
5162.771,61.351
5163.025,61.238
5163.280,61.360
5163.534,61.428
5163.788,61.300
5164.042,61.289
5164.296,61.151
5164.551,61.015
5164.805,61.191
5165.059,61.491
5165.313,61.412
5165.567,61.264
5165.822,60.901
5166.076,61.014
5166.330,61.185
5166.584,61.218
5166.838,61.209
5167.093,61.046
5167.347,60.961
5167.601,60.921
5167.855,60.903
5168.109,61.095
5168.364,61.237
5168.618,61.154
5168.872,61.105
5169.126,61.189
5169.380,61.130
5169.635,61.027
5169.889,60.928
5170.143,61.045
5170.397,61.215
5170.651,60.955
5170.906,60.482
5171.160,60.646
5171.414,61.074
5171.668,61.152
5171.922,61.299
5172.177,61.118
5172.431,60.751
5172.685,60.829
5172.939,60.843
5173.193,60.926
5173.448,61.088
5173.702,61.112
5173.956,61.074
5174.210,60.885
5174.464,60.869
5174.719,61.230
5174.973,61.242
5175.227,61.128
5175.481,61.144
5175.735,61.060
5175.990,60.983
5176.244,61.047
5176.498,60.905
5176.752,60.932
5177.006,60.824
5177.261,60.744
5177.515,60.861
5177.769,60.913
5178.023,60.872
5178.277,60.759
5178.532,60.508
5178.786,60.708
5179.040,60.949
5179.294,60.985
5179.548,61.020
5179.803,61.066
5180.057,61.271
5180.311,61.231
5180.565,60.885
5180.819,60.793
5181.074,60.976
5181.328,60.987
5181.582,61.075
5181.836,60.973
5182.090,60.885
5182.345,60.789
5182.599,60.802
5182.853,61.066
5183.107,61.030
5183.361,60.822
5183.616,60.989
5183.870,61.332
5184.124,61.450
5184.378,61.205
5184.632,61.031
5184.887,61.000
5185.141,60.999
5185.395,60.862
5185.649,60.800
5185.903,60.892
5186.158,60.994
5186.412,61.156
5186.666,61.165
5186.920,61.109
5187.174,61.091
5187.429,61.216
5187.683,61.136
5187.937,61.147
5188.191,61.156
5188.445,61.127
5188.700,61.072
5188.954,61.188
5189.208,60.926
5189.462,60.926
5189.716,61.211
5189.971,60.910
5190.225,60.565
5190.479,61.185
5190.733,61.397
5190.987,61.416
5191.242,61.405
5191.496,61.053
5191.750,60.724
5192.004,60.682
5192.258,60.954
5192.513,61.234
5192.767,61.110
5193.021,60.688
5193.275,60.727
5193.529,61.171
5193.784,61.315
5194.038,61.268
5194.292,61.174
5194.546,60.995
5194.800,60.851
5195.055,60.777
5195.309,60.821
5195.563,60.783
5195.817,60.770
5196.071,60.769
5196.326,60.846
5196.580,61.145
5196.834,61.195
5197.088,61.191
5197.342,61.104
5197.597,61.191
5197.851,61.431
5198.105,61.266
5198.359,60.964
5198.613,60.994
5198.868,61.121
5199.122,61.153
5199.376,61.199
5199.630,61.202
5199.884,61.021
5200.139,61.137
5200.393,61.149
5200.647,60.917
5200.901,60.714
5201.155,60.814
5201.410,60.988
5201.664,60.898
5201.918,60.934
5202.172,60.936
5202.426,60.893
5202.681,61.072
5202.935,61.172
5203.189,60.991
5203.443,60.943
5203.697,61.049
5203.952,61.015
5204.206,61.069
5204.460,61.179
5204.714,61.042
5204.968,60.847
5205.223,61.009
5205.477,60.920
5205.731,60.935
5205.985,61.272
5206.239,61.375
5206.494,61.217
5206.748,61.070
5207.002,61.003
5207.256,60.990
5207.510,60.991
5207.765,60.742
5208.019,60.672
5208.273,60.786
5208.527,60.569
5208.781,60.694
5209.036,60.883
5209.290,60.787
5209.544,60.793
5209.798,60.977
5210.052,60.937
5210.307,60.839
5210.561,60.939
5210.815,60.944
5211.069,60.946
5211.323,61.021
5211.578,61.103
5211.832,61.355
5212.086,61.216
5212.340,60.956
5212.594,61.000
5212.849,61.135
5213.103,61.202
5213.357,61.127
5213.611,60.793
5213.865,60.983
5214.120,61.058
5214.374,60.940
5214.628,60.831
5214.882,60.895
5215.136,60.696
5215.391,60.791
5215.645,61.039
5215.899,60.925
5216.153,60.984
5216.407,60.778
5216.662,60.601
5216.916,60.786
5217.170,60.954
5217.424,61.214
5217.678,61.211
5217.933,61.183
5218.187,61.107
5218.441,60.844
5218.695,60.882
5218.949,61.051
5219.204,61.172
5219.458,61.174
5219.712,61.097
5219.966,60.914
5220.220,60.836
5220.475,61.036
5220.729,61.037
5220.983,61.028
5221.237,60.953
5221.491,60.902
5221.746,60.938
5222.000,61.051
5222.254,61.132
5222.508,61.033
5222.762,61.011
5223.017,61.104
5223.271,61.023
5223.525,60.917
5223.779,61.019
5224.033,61.008
5224.288,60.834
5224.542,60.720
5224.796,60.815
5225.050,60.725
5225.304,60.619
5225.559,60.898
5225.813,60.982
5226.067,60.809
5226.321,60.571
5226.575,60.731
5226.830,60.911
5227.084,61.032
5227.338,61.349
5227.592,61.185
5227.846,60.895
5228.101,60.948
5228.355,61.130
5228.609,61.080
5228.863,60.795
5229.117,60.915
5229.372,60.978
5229.626,60.696
5229.880,60.680
5230.134,60.854
5230.388,61.066
5230.643,61.127
5230.897,60.762
5231.151,60.609
5231.405,61.110
5231.659,61.443
5231.914,61.414
5232.168,61.133
5232.422,60.649
5232.676,60.569
5232.930,61.013
5233.184,61.152
5233.439,60.875
5233.693,60.728
5233.947,60.788
5234.201,61.068
5234.455,61.286
5234.710,61.103
5234.964,61.012
5235.218,61.035
5235.472,61.093
5235.726,61.276
5235.981,61.048
5236.235,60.921
5236.489,61.104
5236.743,60.968
5236.997,60.926
5237.252,61.007
5237.506,61.127
5237.760,61.296
5238.014,61.447
5238.268,61.511
5238.523,61.310
5238.777,61.134
5239.031,61.138
5239.285,61.186
5239.539,61.166
5239.794,61.207
5240.048,60.871
5240.302,60.716
5240.556,60.963
5240.810,61.173
5241.065,61.232
5241.319,61.278
5241.573,61.334
5241.827,61.392
5242.081,61.373
5242.336,61.103
5242.590,60.915
5242.844,61.047
5243.098,61.332
5243.352,61.279
5243.607,61.242
5243.861,61.292
5244.115,61.297
5244.369,61.250
5244.623,61.098
5244.878,60.898
5245.132,60.930
5245.386,61.302
5245.640,61.115
5245.894,60.920
5246.149,60.895
5246.403,60.821
5246.657,60.794
5246.911,61.128
5247.165,61.454
5247.420,61.358
5247.674,61.003
5247.928,61.194
5248.182,61.468
5248.436,61.473
5248.691,61.325
5248.945,61.120
5249.199,60.816
5249.453,60.852
5249.707,61.316
5249.962,61.605
5250.216,61.266
5250.470,60.801
5250.724,60.680
5250.978,60.899
5251.233,61.219
5251.487,61.033
5251.741,61.004
5251.995,61.034
5252.249,61.032
5252.504,61.046
5252.758,60.827
5253.012,60.500
5253.266,60.777
5253.520,61.281
5253.775,61.244
5254.029,61.198
5254.283,61.208
5254.537,61.198
5254.791,61.094
5255.046,61.048
5255.300,61.256
5255.554,61.551
