Depth (m),Temperature (°C)
2029.765,18.076
2030.019,18.105
2030.274,18.086
2030.528,18.075
2030.782,18.056
2031.036,18.053
2031.290,18.165
2031.545,18.309
2031.799,18.396
2032.053,18.430
2032.307,18.465
2032.561,18.585
2032.816,18.608
2033.070,18.738
2033.324,19.128
2033.578,19.512
2033.832,19.400
2034.087,18.918
2034.341,18.588
2034.595,18.511
2034.849,18.445
2035.103,18.398
2035.358,18.473
2035.612,18.540
2035.866,18.557
2036.120,18.556
2036.374,18.651
2036.629,18.639
2036.883,18.545
2037.137,18.557
2037.391,18.558
2037.645,18.497
2037.900,18.489
2038.154,18.617
2038.408,18.707
2038.662,18.677
2038.916,18.664
2039.171,18.658
2039.425,18.608
2039.679,18.484
2039.933,18.435
2040.187,18.477
2040.442,18.499
2040.696,18.510
2040.950,18.410
2041.204,18.371
2041.458,18.452
2041.713,18.427
2041.967,18.406
2042.221,18.487
2042.475,18.547
2042.729,18.547
2042.984,18.783
2043.238,19.078
2043.492,18.933
2043.746,18.583
2044.000,18.320
2044.255,18.305
2044.509,18.506
2044.763,18.626
2045.017,18.618
2045.271,18.605
2045.526,18.633
2045.780,18.679
2046.034,18.820
2046.288,18.898
2046.542,18.912
2046.797,18.864
2047.051,18.867
2047.305,18.950
2047.559,18.947
2047.813,18.934
2048.068,19.024
2048.322,19.029
2048.576,19.069
2048.830,19.176
2049.084,19.161
2049.339,19.051
2049.593,18.944
2049.847,18.949
2050.101,19.017
2050.355,18.930
2050.610,18.739
2050.864,18.611
2051.118,18.656
2051.372,18.685
2051.626,18.576
2051.881,18.489
2052.135,18.558
2052.389,18.623
2052.643,18.778
2052.897,19.151
2053.152,19.134
2053.406,18.813
2053.660,18.693
2053.914,18.634
2054.168,18.527
2054.423,18.402
2054.677,18.381
2054.931,18.395
2055.185,18.409
2055.439,18.463
2055.694,18.550
2055.948,18.644
2056.202,18.708
2056.456,18.673
2056.710,18.572
2056.965,18.436
2057.219,18.450
2057.473,18.506
2057.727,18.552
2057.981,18.642
2058.236,18.703
2058.490,18.670
2058.744,18.524
2058.998,18.506
2059.252,18.607
2059.507,18.628
2059.761,18.644
2060.015,18.561
2060.269,18.475
2060.523,18.464
2060.778,18.482
2061.032,18.543
2061.286,18.685
2061.540,18.804
2061.794,18.829
2062.049,18.867
2062.303,19.066
2062.557,19.299
2062.811,19.238
2063.065,18.941
2063.320,18.775
2063.574,18.774
2063.828,18.767
2064.082,18.799
2064.336,18.937
2064.591,19.072
2064.845,19.189
2065.099,19.284
2065.353,19.399
2065.607,19.491
2065.862,19.506
2066.116,19.476
2066.370,19.532
2066.624,19.651
2066.878,19.651
2067.133,19.483
2067.387,19.389
2067.641,19.348
2067.895,19.237
2068.149,19.192
2068.404,19.310
2068.658,19.419
2068.912,19.419
2069.166,19.256
2069.420,19.163
2069.675,19.194
2069.929,19.144
2070.183,19.025
2070.437,18.995
2070.691,19.053
2070.946,18.973
2071.200,18.890
2071.454,18.931
2071.708,19.078
2071.962,19.388
2072.217,19.525
2072.471,19.342
2072.725,19.163
2072.979,19.062
2073.233,18.976
2073.487,18.898
2073.742,18.901
2073.996,19.057
2074.250,19.226
2074.504,19.315
2074.758,19.287
2075.013,19.305
2075.267,19.272
2075.521,19.244
2075.775,19.301
2076.029,19.389
2076.284,19.418
2076.538,19.474
2076.792,19.495
2077.046,19.484
2077.300,19.455
2077.555,19.459
2077.809,19.449
2078.063,19.386
2078.317,19.349
2078.571,19.395
2078.826,19.383
2079.080,19.299
2079.334,19.316
2079.588,19.363
2079.842,19.378
2080.097,19.428
2080.351,19.533
2080.605,19.520
2080.859,19.402
2081.113,19.388
2081.368,19.502
2081.622,19.686
2081.876,19.713
2082.130,19.510
2082.384,19.354
2082.639,19.311
2082.893,19.301
2083.147,19.290
2083.401,19.188
2083.655,19.210
2083.910,19.188
2084.164,19.139
2084.418,19.153
2084.672,19.182
2084.926,19.244
2085.181,19.301
2085.435,19.284
2085.689,19.232
2085.943,19.241
2086.197,19.353
2086.452,19.477
2086.706,19.457
2086.960,19.427
2087.214,19.440
2087.468,19.469
2087.723,19.515
2087.977,19.534
2088.231,19.480
2088.485,19.482
2088.739,19.556
2088.994,19.593
2089.248,19.628
2089.502,19.630
2089.756,19.597
2090.010,19.601
2090.265,19.598
2090.519,19.582
2090.773,19.540
2091.027,19.586
2091.281,19.758
2091.536,19.845
2091.790,19.747
2092.044,19.521
2092.298,19.443
2092.552,19.478
2092.807,19.458
2093.061,19.364
2093.315,19.413
2093.569,19.524
2093.823,19.589
2094.078,19.557
2094.332,19.643
2094.586,19.743
2094.840,19.714
2095.094,19.594
2095.349,19.640
2095.603,19.763
2095.857,19.724
2096.111,19.668
2096.365,19.649
2096.620,19.642
2096.874,19.652
2097.128,19.732
2097.382,19.726
2097.636,19.728
2097.891,19.724
2098.145,19.727
2098.399,19.714
2098.653,19.657
2098.907,19.640
2099.162,19.658
2099.416,19.665
2099.670,19.621
2099.924,19.602
2100.178,19.594
2100.433,19.659
2100.687,19.878
2100.941,20.268
2101.195,20.502
2101.449,20.241
2101.704,19.764
2101.958,19.501
2102.212,19.487
2102.466,19.589
2102.720,19.598
2102.975,19.557
2103.229,19.568
2103.483,19.597
2103.737,19.644
2103.991,19.741
2104.246,19.891
2104.500,20.055
2104.754,20.126
2105.008,20.153
2105.262,20.135
2105.517,20.182
2105.771,20.257
2106.025,20.343
2106.279,20.476
2106.533,20.611
2106.788,20.639
2107.042,20.599
2107.296,20.538
2107.550,20.567
2107.804,20.547
2108.059,20.545
2108.313,20.579
2108.567,20.456
2108.821,20.404
2109.075,20.513
2109.330,20.636
2109.584,20.678
2109.838,20.616
2110.092,20.580
2110.346,20.682
2110.601,20.982
2110.855,21.297
2111.109,21.276
2111.363,21.076
2111.617,20.980
2111.872,21.034
2112.126,21.149
2112.380,21.190
2112.634,21.209
2112.888,21.304
2113.143,21.361
2113.397,21.302
2113.651,21.243
2113.905,21.281
2114.159,21.340
2114.414,21.366
2114.668,21.518
2114.922,21.620
2115.176,21.518
2115.430,21.455
2115.685,21.535
2115.939,21.503
2116.193,21.450
2116.447,21.450
2116.701,21.442
2116.956,21.336
2117.210,21.267
2117.464,21.306
2117.718,21.299
2117.972,21.259
2118.227,21.301
2118.481,21.327
2118.735,21.234
2118.989,21.138
2119.243,21.196
2119.498,21.253
2119.752,21.242
2120.006,21.363
2120.260,21.527
2120.514,21.653
2120.769,21.697
2121.023,21.452
2121.277,21.233
2121.531,21.179
2121.785,21.218
2122.040,21.292
2122.294,21.326
2122.548,21.321
2122.802,21.289
2123.056,21.372
2123.311,21.427
2123.565,21.384
2123.819,21.340
2124.073,21.297
2124.327,21.380
2124.582,21.499
2124.836,21.479
2125.090,21.377
2125.344,21.375
2125.598,21.343
2125.853,21.300
2126.107,21.224
2126.361,21.121
2126.615,21.035
2126.869,21.037
2127.124,21.158
2127.378,21.106
2127.632,20.930
2127.886,20.889
2128.140,20.858
2128.395,20.816
2128.649,20.744
2128.903,20.744
2129.157,20.749
2129.411,20.655
2129.666,20.683
2129.920,20.916
2130.174,20.987
2130.428,20.719
2130.682,20.259
2130.937,20.137
2131.191,20.214
2131.445,20.264
2131.699,20.304
2131.953,20.396
2132.208,20.450
2132.462,20.465
2132.716,20.442
2132.970,20.439
2133.224,20.420
2133.479,20.309
2133.733,20.296
2133.987,20.402
2134.241,20.607
2134.495,20.801
2134.750,20.949
2135.004,21.000
2135.258,21.015
2135.512,21.009
2135.766,20.904
2136.021,20.853
2136.275,20.754
2136.529,20.617
2136.783,20.516
2137.037,20.520
2137.292,20.570
2137.546,20.598
2137.800,20.669
2138.054,20.689
2138.308,20.637
2138.563,20.593
2138.817,20.537
2139.071,20.605
2139.325,20.749
2139.579,20.898
2139.834,21.139
2140.088,21.212
2140.342,20.999
2140.596,20.847
2140.850,20.836
2141.105,20.871
2141.359,20.857
2141.613,20.830
2141.867,20.903
2142.121,20.967
2142.376,20.942
2142.630,21.005
2142.884,21.098
2143.138,21.115
2143.392,21.090
2143.647,21.060
2143.901,21.041
2144.155,21.058
2144.409,21.172
2144.663,21.216
2144.917,21.127
2145.172,21.106
2145.426,21.197
2145.680,21.270
2145.934,21.314
2146.188,21.313
2146.443,21.286
2146.697,21.280
2146.951,21.354
2147.205,21.417
2147.459,21.397
2147.714,21.444
2147.968,21.586
2148.222,21.697
2148.476,21.724
2148.730,21.709
2148.985,21.769
2149.239,22.086
2149.493,22.350
2149.747,22.203
2150.001,21.921
2150.256,21.721
2150.510,21.580
2150.764,21.533
2151.018,21.494
2151.272,21.505
2151.527,21.645
2151.781,21.745
2152.035,21.746
2152.289,21.761
2152.543,21.714
2152.798,21.650
2153.052,21.686
2153.306,21.687
2153.560,21.672
2153.814,21.687
2154.069,21.712
2154.323,21.825
2154.577,21.897
2154.831,21.831
2155.085,21.739
2155.340,21.714
2155.594,21.723
2155.848,21.769
2156.102,21.774
2156.356,21.754
2156.611,21.777
2156.865,21.771
2157.119,21.812
2157.373,21.858
2157.627,21.809
2157.882,21.831
2158.136,21.830
2158.390,21.815
2158.644,21.893
2158.898,22.170
2159.153,22.450
2159.407,22.432
2159.661,22.129
2159.915,21.870
2160.169,21.864
2160.424,21.909
2160.678,21.880
2160.932,21.802
2161.186,21.809
2161.440,21.932
2161.695,21.965
2161.949,21.899
2162.203,21.898
2162.457,21.948
2162.711,21.977
2162.966,22.091
2163.220,22.119
2163.474,21.988
2163.728,21.905
2163.982,21.879
2164.237,21.936
2164.491,21.922
2164.745,21.902
2164.999,21.943
2165.253,22.002
2165.508,22.018
2165.762,21.954
2166.016,21.924
2166.270,21.947
2166.524,21.973
2166.779,21.965
2167.033,22.018
2167.287,22.002
2167.541,22.015
2167.795,22.058
2168.050,22.114
2168.304,22.307
2168.558,22.560
2168.812,22.639
2169.066,22.445
2169.321,22.221
2169.575,22.139
2169.829,22.170
2170.083,22.180
2170.337,22.086
2170.592,22.121
2170.846,22.182
2171.100,22.232
2171.354,22.246
2171.608,22.219
2171.863,22.195
2172.117,22.232
2172.371,22.246
2172.625,22.259
2172.879,22.290
2173.134,22.291
2173.388,22.284
2173.642,22.248
2173.896,22.297
2174.150,22.331
2174.405,22.295
2174.659,22.278
2174.913,22.379
2175.167,22.424
2175.421,22.385
2175.676,22.274
2175.930,22.191
2176.184,22.192
2176.438,22.255
2176.692,22.282
2176.947,22.342
2177.201,22.369
2177.455,22.374
2177.709,22.416
2177.963,22.528
2178.218,22.755
2178.472,22.856
2178.726,22.668
2178.980,22.435
2179.234,22.319
2179.489,22.342
2179.743,22.442
2179.997,22.481
2180.251,22.445
2180.505,22.391
2180.760,22.347
2181.014,22.284
2181.268,22.282
2181.522,22.358
2181.776,22.372
2182.031,22.317
2182.285,22.245
2182.539,22.175
2182.793,22.161
2183.047,22.151
2183.302,22.104
2183.556,22.129
2183.810,22.116
2184.064,22.079
2184.318,22.002
2184.573,21.927
2184.827,21.940
2185.081,21.960
2185.335,21.923
2185.589,21.929
2185.844,21.963
2186.098,21.910
2186.352,21.747
2186.606,21.668
2186.860,21.671
2187.115,21.629
2187.369,21.593
2187.623,21.629
2187.877,21.823
2188.131,21.910
2188.386,21.702
2188.640,21.466
2188.894,21.381
2189.148,21.322
2189.402,21.344
2189.657,21.375
2189.911,21.436
2190.165,21.490
2190.419,21.529
2190.673,21.684
2190.928,21.816
2191.182,21.811
2191.436,21.762
2191.690,21.699
2191.944,21.590
2192.199,21.523
2192.453,21.648
2192.707,21.692
2192.961,21.629
2193.215,21.578
2193.470,21.593
2193.724,21.691
2193.978,21.781
2194.232,21.781
2194.486,21.731
2194.741,21.716
2194.995,21.717
2195.249,21.688
2195.503,21.715
2195.757,21.703
2196.012,21.647
2196.266,21.621
2196.520,21.648
2196.774,21.644
2197.028,21.698
2197.283,21.800
2197.537,22.039
2197.791,22.163
2198.045,22.080
2198.299,21.944
2198.554,21.851
2198.808,21.760
2199.062,21.799
2199.316,21.811
2199.570,21.818
2199.825,21.892
2200.079,22.004
2200.333,22.145
2200.587,22.263
2200.841,22.350
2201.096,22.428
2201.350,22.443
2201.604,22.629
2201.858,23.002
2202.112,23.428
2202.367,23.763
2202.621,23.893
2202.875,23.710
2203.129,23.265
2203.383,22.806
2203.638,22.460
2203.892,22.177
2204.146,22.024
2204.400,21.998
2204.654,22.026
2204.909,22.042
2205.163,22.039
2205.417,22.032
2205.671,22.038
2205.925,22.028
2206.180,22.075
2206.434,22.061
2206.688,22.077
2206.942,22.204
2207.196,22.407
2207.451,22.445
2207.705,22.184
2207.959,21.920
2208.213,21.817
2208.467,21.831
2208.722,21.998
2208.976,22.158
2209.230,22.179
2209.484,22.232
2209.738,22.386
2209.993,22.332
2210.247,22.171
2210.501,22.172
2210.755,22.356
2211.009,22.404
2211.264,22.432
2211.518,22.531
2211.772,22.643
2212.026,22.638
2212.280,22.624
2212.535,22.770
2212.789,22.911
2213.043,22.826
2213.297,22.705
2213.551,22.653
2213.806,22.725
2214.060,22.790
2214.314,22.834
2214.568,22.666
2214.822,22.437
2215.076,22.303
2215.331,22.200
2215.585,22.071
2215.839,22.055
2216.093,22.163
2216.347,22.280
2216.602,22.495
2216.856,22.747
2217.110,22.753
2217.364,22.504
2217.618,22.245
2217.873,22.187
2218.127,22.181
2218.381,22.283
2218.635,22.478
2218.889,22.620
2219.144,22.739
2219.398,22.899
2219.652,23.092
2219.906,23.356
2220.160,23.694
2220.415,23.996
2220.669,24.279
2220.923,24.411
2221.177,24.374
2221.431,24.352
2221.686,24.316
2221.940,24.222
2222.194,24.204
2222.448,24.155
2222.702,24.023
2222.957,24.028
2223.211,23.994
2223.465,23.726
2223.719,23.449
2223.973,23.334
2224.228,23.222
2224.482,23.122
2224.736,23.072
2224.990,22.878
2225.244,22.563
2225.499,22.380
2225.753,22.280
2226.007,22.234
2226.261,22.336
2226.515,22.540
2226.770,22.610
2227.024,22.503
2227.278,22.440
2227.532,22.583
2227.786,22.746
2228.041,22.855
2228.295,22.981
2228.549,23.157
2228.803,23.392
2229.057,23.662
2229.312,23.745
2229.566,23.815
2229.820,23.868
2230.074,23.829
2230.328,23.767
2230.583,23.716
2230.837,23.726
2231.091,23.700
2231.345,23.710
2231.599,23.694
2231.854,23.599
2232.108,23.603
2232.362,23.719
2232.616,23.762
2232.870,23.766
2233.125,23.582
2233.379,23.235
2233.633,22.991
2233.887,22.767
2234.141,22.612
2234.396,22.544
2234.650,22.464
2234.904,22.353
2235.158,22.410
2235.412,22.516
2235.667,22.581
2235.921,22.770
2236.175,23.037
2236.429,23.175
2236.683,23.015
2236.938,22.632
2237.192,22.441
2237.446,22.439
2237.700,22.423
2237.954,22.455
2238.209,22.634
2238.463,22.798
2238.717,22.947
2238.971,23.244
2239.225,23.719
2239.480,24.126
2239.734,24.273
2239.988,24.371
2240.242,24.433
2240.496,24.454
2240.751,24.464
2241.005,24.469
2241.259,24.446
2241.513,24.339
2241.767,24.288
2242.022,24.348
2242.276,24.309
2242.530,24.156
2242.784,23.841
2243.038,23.410
2243.293,23.044
2243.547,22.783
2243.801,22.685
2244.055,22.630
2244.309,22.587
2244.564,22.740
2244.818,22.802
2245.072,22.742
2245.326,22.743
2245.580,22.842
2245.835,22.966
2246.089,22.904
2246.343,22.800
2246.597,22.739
2246.851,22.667
2247.106,22.711
2247.360,22.731
2247.614,22.706
2247.868,22.663
2248.122,22.636
2248.377,22.673
2248.631,22.706
2248.885,22.775
2249.139,22.970
2249.393,23.170
2249.648,23.447
2249.902,23.842
2250.156,24.090
2250.410,24.030
2250.664,23.884
2250.919,23.886
2251.173,23.874
2251.427,23.967
2251.681,23.960
2251.935,23.822
2252.190,23.575
2252.444,23.329
2252.698,23.165
2252.952,23.039
2253.206,22.982
2253.461,22.924
2253.715,22.804
2253.969,22.698
2254.223,22.612
2254.477,22.572
2254.732,22.558
2254.986,22.674
2255.240,22.885
2255.494,23.101
2255.748,23.138
2256.003,22.928
2256.257,22.781
2256.511,22.886
2256.765,22.963
2257.019,22.960
2257.274,23.106
2257.528,23.292
2257.782,23.475
2258.036,23.869
2258.290,24.360
2258.545,24.686
2258.799,24.806
2259.053,24.912
2259.307,25.062
2259.561,24.999
2259.816,24.791
2260.070,24.742
2260.324,24.811
2260.578,24.835
2260.832,24.867
2261.087,24.886
2261.341,24.787
2261.595,24.623
2261.849,24.422
2262.103,24.282
2262.358,24.061
2262.612,23.722
2262.866,23.344
2263.120,23.077
2263.374,22.950
2263.629,22.947
2263.883,22.983
2264.137,22.904
2264.391,22.875
2264.645,22.887
2264.900,22.941
2265.154,23.194
2265.408,23.290
2265.662,23.137
2265.916,22.938
2266.171,22.785
2266.425,22.745
2266.679,22.756
2266.933,22.775
2267.187,22.805
2267.442,22.863
2267.696,22.944
2267.950,23.082
2268.204,23.195
2268.458,23.283
2268.713,23.404
2268.967,23.645
2269.221,23.917
2269.475,24.087
2269.729,24.204
2269.984,24.140
2270.238,23.930
2270.492,23.633
2270.746,23.487
2271.000,23.397
2271.255,23.296
2271.509,23.171
2271.763,23.045
2272.017,22.959
2272.271,22.909
2272.526,22.899
2272.780,22.987
2273.034,23.017
2273.288,22.916
2273.542,22.819
2273.797,22.791
2274.051,22.810
2274.305,22.902
2274.559,23.037
2274.813,23.358
2275.068,23.501
2275.322,23.360
2275.576,23.103
2275.830,22.957
2276.084,22.986
2276.339,23.024
2276.593,22.998
2276.847,23.157
2277.101,23.311
2277.355,23.342
2277.610,23.562
2277.864,24.098
2278.118,24.585
2278.372,24.830
2278.626,24.798
2278.881,24.671
2279.135,24.485
2279.389,24.455
2279.643,24.673
2279.897,25.023
2280.152,25.200
2280.406,25.351
2280.660,25.560
2280.914,25.456
2281.168,24.948
2281.423,24.383
2281.677,23.997
2281.931,23.730
2282.185,23.522
2282.439,23.427
2282.694,23.356
2282.948,23.240
2283.202,23.135
2283.456,23.092
2283.710,23.039
2283.965,23.094
2284.219,23.271
2284.473,23.568
2284.727,23.679
2284.981,23.513
2285.235,23.145
2285.490,22.906
2285.744,22.941
2285.998,22.967
2286.252,22.960
2286.506,22.986
2286.761,23.103
2287.015,23.264
2287.269,23.255
2287.523,23.190
2287.777,23.318
2288.032,23.522
2288.286,23.589
2288.540,23.573
2288.794,23.618
2289.048,23.640
2289.303,23.693
2289.557,23.770
2289.811,23.675
2290.065,23.543
2290.319,23.511
2290.574,23.536
2290.828,23.423
2291.082,23.302
2291.336,23.298
2291.590,23.346
2291.845,23.356
2292.099,23.391
2292.353,23.388
2292.607,23.352
2292.861,23.248
2293.116,23.168
2293.370,23.167
2293.624,23.170
2293.878,23.177
2294.132,23.380
2294.387,23.590
2294.641,23.434
2294.895,23.167
2295.149,23.168
2295.403,23.285
2295.658,23.277
2295.912,23.307
2296.166,23.601
2296.420,23.892
2296.674,24.191
2296.929,24.474
2297.183,24.664
2297.437,24.651
2297.691,24.651
2297.945,24.784
2298.200,24.926
2298.454,25.042
2298.708,25.144
2298.962,25.137
2299.216,25.094
2299.471,25.093
2299.725,24.999
2299.979,24.686
2300.233,24.341
2300.487,24.174
2300.742,24.060
2300.996,23.860
2301.250,23.634
2301.504,23.471
2301.758,23.396
2302.013,23.351
2302.267,23.425
2302.521,23.509
2302.775,23.452
2303.029,23.421
2303.284,23.412
2303.538,23.435
2303.792,23.651
2304.046,23.945
2304.300,23.847
2304.555,23.399
2304.809,23.205
2305.063,23.295
2305.317,23.382
2305.571,23.507
2305.826,23.567
2306.080,23.613
2306.334,23.748
2306.588,23.945
2306.842,24.180
2307.097,24.292
2307.351,24.363
2307.605,24.528
2307.859,24.609
2308.113,24.534
2308.368,24.508
2308.622,24.622
2308.876,24.730
2309.130,24.864
2309.384,24.896
2309.639,24.752
2309.893,24.489
2310.147,24.343
2310.401,24.290
2310.655,24.147
2310.910,24.037
2311.164,23.962
2311.418,23.787
2311.672,23.606
2311.926,23.557
2312.181,23.512
2312.435,23.435
2312.689,23.463
2312.943,23.603
2313.197,23.635
2313.452,23.725
2313.706,23.864
2313.960,23.869
2314.214,23.626
2314.468,23.430
2314.723,23.508
2314.977,23.532
2315.231,23.542
2315.485,23.574
2315.739,23.591
2315.994,23.557
2316.248,23.470
2316.502,23.399
2316.756,23.412
2317.010,23.429
2317.265,23.474
2317.519,23.495
2317.773,23.559
2318.027,23.614
2318.281,23.623
2318.536,23.570
2318.790,23.538
2319.044,23.532
2319.298,23.511
2319.552,23.566
2319.807,23.567
2320.061,23.642
2320.315,23.715
2320.569,23.625
2320.823,23.428
2321.078,23.467
2321.332,23.520
2321.586,23.433
2321.840,23.309
2322.094,23.311
2322.349,23.382
2322.603,23.469
2322.857,23.596
2323.111,23.874
2323.365,24.162
2323.620,24.093
2323.874,23.765
2324.128,23.614
2324.382,23.689
2324.636,23.730
2324.891,23.736
2325.145,23.876
2325.399,24.108
2325.653,24.483
2325.907,24.996
2326.162,25.422
2326.416,25.575
2326.670,25.592
2326.924,25.589
2327.178,25.551
2327.433,25.426
2327.687,25.358
2327.941,25.439
2328.195,25.501
2328.449,25.435
2328.704,25.376
2328.958,25.336
2329.212,25.087
2329.466,24.691
2329.720,24.475
2329.975,24.314
2330.229,24.067
2330.483,23.920
2330.737,23.923
2330.991,23.800
2331.246,23.613
2331.500,23.546
2331.754,23.645
2332.008,23.744
2332.262,23.777
2332.517,23.724
2332.771,23.846
2333.025,24.138
2333.279,24.087
2333.533,23.783
2333.788,23.611
2334.042,23.534
2334.296,23.625
2334.550,23.707
2334.804,23.631
2335.059,23.657
2335.313,23.825
2335.567,23.860
2335.821,23.902
2336.075,24.069
2336.330,24.203
2336.584,24.240
2336.838,24.215
2337.092,24.228
2337.346,24.199
2337.601,24.108
2337.855,23.991
2338.109,23.889
2338.363,23.779
2338.617,23.842
2338.872,23.923
2339.126,23.907
2339.380,23.924
2339.634,23.968
2339.888,24.033
2340.143,23.999
2340.397,23.895
2340.651,23.874
2340.905,23.875
2341.159,23.798
2341.414,23.678
2341.668,23.586
2341.922,23.562
2342.176,23.736
2342.430,24.151
2342.685,24.447
2342.939,24.422
2343.193,24.150
2343.447,23.892
2343.701,23.819
2343.956,23.861
2344.210,23.886
2344.464,23.911
2344.718,23.962
2344.972,24.032
2345.227,24.174
2345.481,24.320
2345.735,24.384
2345.989,24.463
2346.243,24.693
2346.498,24.905
2346.752,24.992
2347.006,25.110
2347.260,25.171
2347.514,24.998
2347.769,24.794
2348.023,24.774
2348.277,24.794
2348.531,24.658
2348.785,24.317
2349.040,24.155
2349.294,24.091
2349.548,24.040
2349.802,23.992
